Date,Open,High,Low,Close,Adj Close,Volume,Close_Diff
23-May-07,1524.09,1532.43,1521.9,1522.28,1522.28,"3,084,260,000",14.77
22-May-07,1525.1,1529.24,1522.05,1524.12,1524.12,"2,860,500,000",1.84
21-May-07,1522.75,1529.87,1522.71,1525.1,1525.1,"3,465,360,000",0.98
18-May-07,1512.74,1522.75,1512.74,1522.75,1522.75,"2,959,050,000",-2.35
17-May-07,1514.01,1517.14,1509.29,1512.75,1512.75,"2,868,640,000",-10
16-May-07,1500.75,1514.15,1500.75,1514.14,1514.14,"2,915,350,000",1.39
15-May-07,1503.11,1514.83,1500.43,1501.19,1501.19,"3,071,020,000",-12.95
14-May-07,1505.76,1510.9,1498.34,1503.15,1503.15,"2,776,130,000",1.96
11-May-07,1491.47,1506.24,1491.47,1505.85,1505.85,"2,720,780,000",2.7
10-May-07,1512.33,1512.33,1491.42,1491.47,1491.47,"3,031,240,000",-14.38
9-May-07,1507.32,1513.8,1503.77,1512.58,1512.58,"2,935,550,000",21.11
8-May-07,1509.36,1509.36,1500.66,1507.72,1507.72,"2,795,720,000",-4.86
7-May-07,1505.57,1511,1505.54,1509.48,1509.48,"2,545,090,000",1.76
4-May-07,1502.35,1510.34,1501.8,1505.62,1505.62,"2,761,930,000",-3.86
3-May-07,1495.56,1503.34,1495.56,1502.39,1502.39,"3,007,970,000",-3.23
2-May-07,1486.13,1499.1,1486.13,1495.92,1495.92,"3,189,800,000",-6.47
1-May-07,1482.37,1487.27,1476.7,1486.3,1486.3,"3,400,350,000",-9.62
30-Apr-07,1494.07,1497.16,1482.29,1482.37,1482.37,"3,093,420,000",-3.93
27-Apr-07,1494.21,1497.32,1488.67,1494.07,1494.07,"2,732,810,000",11.7
26-Apr-07,1495.27,1498.02,1491.17,1494.25,1494.25,"3,211,800,000",0.18
25-Apr-07,1480.28,1496.59,1480.28,1495.42,1495.42,"3,252,590,000",1.17
24-Apr-07,1480.93,1483.82,1473.74,1480.41,1480.41,"3,119,750,000",-15.01
23-Apr-07,1484.33,1487.32,1480.19,1480.93,1480.93,"2,575,020,000",0.52
20-Apr-07,1470.69,1484.74,1470.69,1484.35,1484.35,"3,329,940,000",3.42
19-Apr-07,1472.48,1474.23,1464.47,1470.73,1470.73,"2,913,610,000",-13.62
18-Apr-07,1471.47,1476.57,1466.41,1472.5,1472.5,"2,971,330,000",1.77
17-Apr-07,1468.47,1474.35,1467.15,1471.48,1471.48,"2,920,570,000",-1.02
16-Apr-07,1452.84,1468.62,1452.84,1468.33,1468.33,"2,870,140,000",-3.15
13-Apr-07,1447.8,1453.11,1444.15,1452.85,1452.85,"2,690,020,000",-15.48
12-Apr-07,1438.87,1448.02,1433.91,1447.8,1447.8,"2,770,570,000",-5.05
11-Apr-07,1448.23,1448.39,1436.15,1438.87,1438.87,"2,950,190,000",-8.93
10-Apr-07,1444.58,1448.73,1443.99,1448.39,1448.39,"2,510,110,000",9.52
9-Apr-07,1443.77,1448.1,1443.28,1444.61,1444.61,"2,349,410,000",-3.78
5-Apr-07,1438.94,1444.88,1436.67,1443.76,1443.76,"2,357,230,000",-0.85
4-Apr-07,1437.75,1440.16,1435.08,1439.37,1439.37,"2,616,320,000",-4.39
3-Apr-07,1424.27,1440.57,1424.27,1437.77,1437.77,"2,921,760,000",-1.6
2-Apr-07,1420.83,1425.49,1416.37,1424.55,1424.55,"2,875,880,000",-13.22
30-Mar-07,1422.52,1429.22,1408.9,1420.86,1420.86,"2,903,960,000",-3.69
29-Mar-07,1417.17,1426.24,1413.27,1422.53,1422.53,"2,854,710,000",1.67
28-Mar-07,1428.35,1428.35,1414.07,1417.23,1417.23,"3,000,440,000",-5.3
27-Mar-07,1437.49,1437.49,1425.54,1428.61,1428.61,"2,673,040,000",11.38
26-Mar-07,1436.11,1437.65,1423.28,1437.5,1437.5,"2,754,660,000",8.89
23-Mar-07,1434.54,1438.89,1433.21,1436.11,1436.11,"2,619,020,000",-1.39
22-Mar-07,1435.04,1437.66,1429.88,1434.54,1434.54,"3,129,970,000",-1.57
21-Mar-07,1410.92,1437.77,1409.75,1435.04,1435.04,"3,184,770,000",0.5
20-Mar-07,1402.04,1411.53,1400.7,1410.94,1410.94,"2,795,940,000",-24.1
19-Mar-07,1386.95,1403.2,1386.95,1402.06,1402.06,"2,777,180,000",-8.88
16-Mar-07,1392.28,1397.51,1383.63,1386.95,1386.95,"3,393,640,000",-15.11
15-Mar-07,1387.11,1395.73,1385.16,1392.28,1392.28,"2,821,900,000",5.33
14-Mar-07,1377.86,1388.09,1363.98,1387.17,1387.17,"3,758,350,000",-5.11
13-Mar-07,1406.23,1406.23,1377.71,1377.95,1377.95,"3,485,570,000",-9.22
12-Mar-07,1402.8,1409.34,1398.4,1406.6,1406.6,"2,664,000,000",28.65
9-Mar-07,1401.89,1410.15,1397.3,1402.84,1402.84,"2,623,050,000",-3.76
8-Mar-07,1391.88,1407.93,1391.88,1401.89,1401.89,"3,014,850,000",-0.95
7-Mar-07,1395.02,1401.16,1390.64,1391.97,1391.97,"3,141,350,000",-9.92
6-Mar-07,1374.06,1397.9,1374.06,1395.41,1395.41,"3,358,160,000",3.44
5-Mar-07,1387.11,1391.86,1373.97,1374.12,1374.12,"3,480,520,000",-21.29
2-Mar-07,1403.16,1403.4,1386.87,1387.17,1387.17,"3,312,260,000",13.05
1-Mar-07,1406.8,1409.46,1380.87,1403.17,1403.17,"3,874,910,000",16
28-Feb-07,1398.64,1415.89,1396.65,1406.82,1406.82,"3,925,250,000",3.65
27-Feb-07,1449.25,1449.25,1389.42,1399.04,1399.04,"4,065,230,000",-7.78
26-Feb-07,1451.04,1456.95,1445.48,1449.37,1449.37,"2,822,170,000",50.33
23-Feb-07,1456.22,1456.22,1448.36,1451.19,1451.19,"2,579,950,000",1.82
22-Feb-07,1457.29,1461.57,1450.51,1456.38,1456.38,"1,950,770,000",5.19
21-Feb-07,1459.6,1459.6,1452.02,1457.63,1457.63,"2,606,980,000",1.25
20-Feb-07,1455.53,1460.53,1449.2,1459.68,1459.68,"2,337,860,000",2.05
16-Feb-07,1456.77,1456.77,1451.57,1455.54,1455.54,"2,399,450,000",-4.14
15-Feb-07,1455.15,1457.97,1453.19,1456.81,1456.81,"2,490,920,000",1.27
14-Feb-07,1443.91,1457.65,1443.91,1455.3,1455.3,"2,699,290,000",-1.51
13-Feb-07,1433.22,1444.41,1433.22,1444.26,1444.26,"2,652,150,000",-11.04
12-Feb-07,1438,1439.11,1431.44,1433.37,1433.37,"2,395,680,000",-10.89
9-Feb-07,1448.25,1452.45,1433.44,1438.06,1438.06,"2,951,810,000",4.69
8-Feb-07,1449.99,1450.45,1442.81,1448.31,1448.31,"2,816,180,000",10.25
7-Feb-07,1447.41,1452.99,1446.44,1450.02,1450.02,"2,618,820,000",1.71
6-Feb-07,1446.98,1450.19,1443.4,1448,1448,"2,608,710,000",-2.02
5-Feb-07,1448.33,1449.38,1443.85,1446.99,1446.99,"2,439,430,000",-1.01
2-Feb-07,1445.94,1449.33,1444.49,1448.39,1448.39,"2,569,450,000",1.4
1-Feb-07,1437.9,1446.64,1437.9,1445.94,1445.94,"2,914,890,000",-2.45
31-Jan-07,1428.65,1441.61,1424.78,1438.24,1438.24,"2,976,690,000",-7.7
30-Jan-07,1420.61,1428.82,1420.61,1428.82,1428.82,"2,706,250,000",-9.42
29-Jan-07,1422.03,1426.94,1418.46,1420.62,1420.62,"2,730,480,000",-8.2
26-Jan-07,1423.9,1427.27,1416.96,1422.18,1422.18,"2,626,620,000",1.56
25-Jan-07,1440.12,1440.69,1422.34,1423.9,1423.9,"2,994,330,000",1.72
24-Jan-07,1427.96,1440.14,1427.96,1440.13,1440.13,"2,783,180,000",16.23
23-Jan-07,1422.95,1431.33,1421.66,1427.99,1427.99,"2,975,070,000",-12.14
22-Jan-07,1430.47,1431.39,1420.4,1422.95,1422.95,"2,540,120,000",-5.04
19-Jan-07,1426.35,1431.57,1425.19,1430.5,1430.5,"2,777,480,000",7.55
18-Jan-07,1430.59,1432.96,1424.21,1426.37,1426.37,"2,822,430,000",-4.13
17-Jan-07,1431.77,1435.27,1428.57,1430.62,1430.62,"2,690,270,000",4.25
16-Jan-07,1430.73,1433.93,1428.62,1431.9,1431.9,"2,599,530,000",1.28
12-Jan-07,1423.82,1431.23,1422.58,1430.73,1430.73,"2,686,480,000",-1.17
11-Jan-07,1414.84,1427.12,1414.84,1423.82,1423.82,"2,857,870,000",-6.91
10-Jan-07,1408.7,1415.99,1405.32,1414.85,1414.85,"2,764,660,000",-8.97
9-Jan-07,1412.84,1415.61,1405.42,1412.11,1412.11,"3,038,380,000",-2.74
8-Jan-07,1409.26,1414.98,1403.97,1412.84,1412.84,"2,763,340,000",0.73
5-Jan-07,1418.34,1418.34,1405.75,1409.71,1409.71,"2,919,400,000",-3.13
4-Jan-07,1416.6,1421.84,1408.43,1418.34,1418.34,"3,004,460,000",8.63
3-Jan-07,1418.03,1429.42,1407.86,1416.6,1416.6,"3,429,160,000",-1.74
29-Dec-06,1424.71,1427,1416.84,1418.3,1418.3,"1,678,200,000",1.7
28-Dec-06,1426.77,1427.26,1422.05,1424.73,1424.73,"1,508,570,000",6.43
27-Dec-06,1416.63,1427.72,1416.63,1426.84,1426.84,"1,667,370,000",2.11
26-Dec-06,1410.75,1417.91,1410.45,1416.9,1416.9,"1,310,310,000",-9.94
22-Dec-06,1418.1,1418.82,1410.28,1410.76,1410.76,"1,647,590,000",-6.14
21-Dec-06,1423.2,1426.4,1415.9,1418.3,1418.3,"2,322,410,000",7.54
20-Dec-06,1425.51,1429.05,1423.51,1423.53,1423.53,"2,387,630,000",5.23
19-Dec-06,1422.42,1428.3,1414.88,1425.55,1425.55,"2,717,060,000",2.02
18-Dec-06,1427.08,1431.81,1420.65,1422.48,1422.48,"2,568,140,000",-3.07
15-Dec-06,1425.48,1431.63,1425.48,1427.09,1427.09,"3,229,580,000",4.61
14-Dec-06,1413.16,1427.23,1413.16,1425.49,1425.49,"2,729,700,000",-1.6
13-Dec-06,1411.32,1416.64,1411.05,1413.21,1413.21,"2,552,260,000",-12.28
12-Dec-06,1413,1413.78,1404.75,1411.56,1411.56,"2,738,170,000",-1.65
11-Dec-06,1409.81,1415.6,1408.56,1413.04,1413.04,"2,289,900,000",1.48
8-Dec-06,1407.27,1414.09,1403.67,1409.84,1409.84,"2,440,460,000",-3.2
7-Dec-06,1412.86,1418.27,1406.8,1407.29,1407.29,"2,743,150,000",-2.55
6-Dec-06,1414.4,1415.93,1411.05,1412.9,1412.9,"2,725,280,000",5.61
5-Dec-06,1409.1,1415.27,1408.78,1414.76,1414.76,"2,755,700,000",1.86
4-Dec-06,1396.67,1411.23,1396.67,1409.12,1409.12,"2,766,320,000",-5.64
1-Dec-06,1400.63,1402.46,1385.93,1396.71,1396.71,"2,800,980,000",-12.41
30-Nov-06,1399.47,1406.3,1393.83,1400.63,1400.63,"4,006,230,000",3.92
29-Nov-06,1386.11,1401.14,1386.11,1399.48,1399.48,"2,790,970,000",-1.15
28-Nov-06,1381.61,1387.91,1377.83,1386.72,1386.72,"2,639,750,000",-12.76
27-Nov-06,1400.95,1400.95,1381.44,1381.96,1381.96,"2,711,210,000",-4.76
24-Nov-06,1405.94,1405.94,1399.25,1400.95,1400.95,"832,550,000",18.99
22-Nov-06,1402.69,1407.89,1402.26,1406.09,1406.09,"2,237,710,000",5.14
21-Nov-06,1400.43,1403.49,1399.99,1402.81,1402.81,"2,597,940,000",-3.28
20-Nov-06,1401.17,1404.37,1397.85,1400.5,1400.5,"2,546,710,000",-2.31
17-Nov-06,1399.76,1401.21,1394.55,1401.2,1401.2,"2,726,100,000",0.7
16-Nov-06,1396.53,1403.76,1396.53,1399.76,1399.76,"2,835,730,000",-1.44
15-Nov-06,1392.91,1401.35,1392.13,1396.57,1396.57,"2,831,130,000",-3.19
14-Nov-06,1384.36,1394.49,1379.07,1393.22,1393.22,"3,027,480,000",-3.35
13-Nov-06,1380.58,1387.61,1378.8,1384.42,1384.42,"2,386,340,000",-8.8
10-Nov-06,1378.33,1381.04,1375.6,1380.9,1380.9,"2,290,200,000",-3.52
9-Nov-06,1385.43,1388.92,1377.31,1378.33,1378.33,"3,012,050,000",-2.57
8-Nov-06,1382.5,1388.61,1379.33,1385.72,1385.72,"2,814,820,000",7.39
7-Nov-06,1379.75,1388.19,1379.19,1382.84,1382.84,"2,636,390,000",-2.88
6-Nov-06,1364.27,1381.4,1364.27,1379.78,1379.78,"2,533,550,000",-3.06
3-Nov-06,1367.31,1371.68,1360.98,1364.3,1364.3,"2,419,730,000",-15.48
2-Nov-06,1367.44,1368.39,1362.21,1367.34,1367.34,"2,646,180,000",3.04
1-Nov-06,1377.76,1381.95,1366.26,1367.81,1367.81,"2,821,160,000",0.47
31-Oct-06,1377.93,1381.21,1372.19,1377.94,1377.94,"2,803,030,000",10.13
30-Oct-06,1377.3,1381.22,1373.46,1377.93,1377.93,"2,770,440,000",-0.01
27-Oct-06,1388.89,1388.89,1375.85,1377.34,1377.34,"2,458,450,000",-0.59
26-Oct-06,1382.21,1389.45,1379.47,1389.08,1389.08,"2,793,350,000",11.74
25-Oct-06,1377.36,1383.61,1376,1382.22,1382.22,"2,953,540,000",-6.86
24-Oct-06,1377.02,1377.78,1372.42,1377.38,1377.38,"2,876,890,000",-4.84
23-Oct-06,1368.58,1377.4,1363.94,1377.02,1377.02,"2,480,430,000",-0.36
20-Oct-06,1366.94,1368.66,1362.1,1368.6,1368.6,"2,526,410,000",-8.42
19-Oct-06,1365.95,1368.09,1362.06,1366.96,1366.96,"2,619,830,000",-1.64
18-Oct-06,1363.93,1372.87,1360.95,1365.8,1365.8,"2,658,840,000",-1.16
17-Oct-06,1369.05,1369.05,1356.87,1364.05,1364.05,"2,519,620,000",-1.75
16-Oct-06,1365.61,1370.2,1364.48,1369.06,1369.06,"2,305,920,000",5.01
13-Oct-06,1362.82,1366.63,1360.5,1365.62,1365.62,"2,482,920,000",-3.44
12-Oct-06,1349.94,1363.76,1349.94,1362.83,1362.83,"2,514,350,000",-2.79
11-Oct-06,1353.28,1353.97,1343.57,1349.95,1349.95,"2,521,000,000",-12.88
10-Oct-06,1350.62,1354.23,1348.6,1353.42,1353.42,"2,376,140,000",3.47
9-Oct-06,1349.58,1352.69,1346.55,1350.66,1350.66,"1,935,170,000",-2.76
6-Oct-06,1353.22,1353.22,1344.21,1349.59,1349.59,"2,523,000,000",-1.07
5-Oct-06,1349.84,1353.79,1347.75,1353.22,1353.22,"2,817,240,000",3.63
4-Oct-06,1333.81,1350.2,1331.48,1350.2,1350.2,"3,019,880,000",-3.02
3-Oct-06,1331.32,1338.31,1327.1,1334.11,1334.11,"2,682,690,000",-16.09
2-Oct-06,1335.82,1338.54,1330.28,1331.32,1331.32,"2,154,480,000",-2.79
29-Sep-06,1339.15,1339.88,1335.64,1335.85,1335.85,"2,273,430,000",4.53
28-Sep-06,1336.56,1340.28,1333.75,1338.88,1338.88,"2,397,820,000",3.03
27-Sep-06,1336.12,1340.08,1333.54,1336.59,1336.59,"2,749,190,000",-2.29
26-Sep-06,1326.35,1336.6,1325.3,1336.35,1336.35,"2,673,350,000",-0.24
25-Sep-06,1314.78,1329.35,1311.58,1326.37,1326.37,"2,710,240,000",-9.98
